"PA1","PA2","PA3","PA4"
0.814269964274356,0.180754622149544,-0.0362147976026603,-0.552485403903767
0.50843506114192,0.0319009972766085,-0.220723448589911,-0.465223001576034
0.551127022442514,0.112794966014276,-0.107273827330581,-0.367035299120857
0.497222041883749,0.075805397030384,-0.315127689087816,-0.55828216692263
0.377455690108721,0.0187651026681991,-0.26997309906863,-0.401772122501229
0.346493029065552,-0.098737178628718,-0.240908315314899,-0.500772380462986
-0.0594391362935812,-0.0134706609823542,-0.215889275523024,-0.235963620698158
-0.795934765224063,-0.167135818449184,0.454808212498504,0.756105098375296
0.0359911939451755,-0.11821561326009,-0.264916160874245,-0.909607047421191
0.00436386885433044,-0.220489814278304,-0.163906251478251,0.322965259529802
1.3640784440349,0.473054570216939,0.119754133299482,-1.16825113288395
-0.200867466369001,-0.398393791506907,-0.126770854075732,0.125078194423789
0.699131211816034,0.0863504005053694,0.047710553541614,-0.431970867677179
0.827262269171152,0.114688878719544,-0.0698636053900866,-0.779393253673327
0.361361572190127,-0.0682066586400781,0.084718278321145,-0.298765980435669
0.362337721253563,0.00586123218277105,-0.115551663259417,-0.180427311509051
0.372705861547134,-0.113670784265123,0.178641893113683,-0.495745272362539
0.255639680832104,0.0269496910609427,-0.181631391826564,-0.322998482490678
0.497222041883749,0.075805397030384,-0.315127689087816,-0.55828216692263
-0.035368854058463,-0.411709325549836,-0.276488183299372,0.0556477322632158
0.703897541558409,0.096166079372029,-0.0865372421865893,-0.589445228669984
0.42708282080167,0.024575973728786,-0.265643183848428,-0.437297746315206
0.275837389135056,0.259451232824598,0.522671873173124,0.562552296574002
0.404846406720366,-0.301720495986045,0.000772189308025321,-0.459454611954871
-0.227037435111384,-0.107695288013152,-0.339943389449965,-0.0998318345973607
0.90435832801028,0.258088108471097,0.0485009474686207,-0.914866068265538
0.614453353460841,0.127086710090023,-0.229988160497112,-0.622457086048683
-0.478590592132022,-0.15242422607157,-0.216865470125569,0.124055214839995
0.371135715935356,0.0016857434193623,-0.153538676773107,-0.414083428384272
0.268276389171505,0.0279851547534267,-0.00454091408743194,-0.251013606818889
-0.302238346750891,-0.221734055586575,-0.131510331710385,0.0218787268169218
0.479898097698705,0.541086470630084,0.73055889117788,-0.0142625491904422
0.43945986207963,0.0703087562420685,-0.30700259210683,-0.601721022069494
1.22868555598503,0.493093866879122,0.480945560866802,-0.359528871914101
0.757534617849085,0.117505365176792,-0.0479871383277781,-0.703655133017487
0.543316788885788,0.0616943932131681,-0.291463430511184,-0.757444073943448
-0.876480327234529,0.877974760264748,0.514799073967255,0.487700907090407
0.282018878325231,0.0537145677212203,-0.267050888977619,-0.901715805521167
0.85718128601288,0.363785667532126,0.436200083544338,-0.256082386210924
0.53272550092573,-0.14844124754874,0.0981745955753293,0.185042990096
0.985806695975763,0.294656748396265,0.176580964055974,-0.552743637158494
0.529683841974168,-0.129640118123403,-0.309949345186218,-0.853047480959821
0.784219863436033,-0.38329757892441,0.406874505406343,-1.95807266440454
0.260781769364221,-0.146558668157324,-0.0409347583480589,-1.85433232787433
0.479515773839117,0.000964782428089622,-0.104021947822801,-0.311137508273905
0.611215074342962,0.127319647651299,-0.228339817619871,-0.621065777942065
0.988642980017587,0.468877595404271,0.688612355497095,-0.216884962830118
0.535095586607725,0.129119979316905,-0.212567547067507,-0.47555001659645
0.660183129974074,0.238944947595786,0.0580607282165459,-0.517021164382068
0.497222041883749,0.075805397030384,-0.315127689087816,-0.55828216692263
0.224243453774827,-0.284577162474374,-0.635401504677974,0.240979412896537
0.0143431001368521,0.00458336686892717,-0.423647762933642,-0.280890254734667
0.497222041883749,0.075805397030384,-0.315127689087816,-0.55828216692263
0.328364875084292,0.0334580261074794,-0.291345314609913,-0.45736388187916
0.497222041883749,0.075805397030384,-0.315127689087816,-0.55828216692263
0.442698359915037,0.0826785550821605,0.320137055355972,-0.247531310676452
0.497222041883749,0.075805397030384,-0.315127689087816,-0.55828216692263
-0.13986725516024,0.120306277693468,-0.843154304494681,-1.16022339844858
0.168891699176706,0.890475564985903,-0.278435619974575,0.16011580181757
-0.477445471416357,-0.349749878968638,-0.129381304195278,0.266751987014691
0.12000688841602,-0.0424010106138504,-0.422297128824369,-0.325399266347754
-0.0257073072983772,-0.129519559150313,0.279621368953162,0.316725891325326
1.06673956322395,0.154771633883581,0.785659859940985,-0.420615726130307
0.0407788659852599,-0.237244360994972,1.2761616909322,1.13194684211346
-0.301958357850789,-0.203883285832953,0.181405835685285,0.619153630445588
0.117434058897158,-0.465448080244813,-0.0948275380894707,0.128671542149642
0.0961067960423337,-0.501829965769393,-0.0427774696391674,-0.0952605792859096
0.206975111778409,0.00397098559546781,0.258236649148041,0.183645233508683
-1.13620646475673,-0.453040753481918,-0.786263793772532,0.922554087033845
1.71843899966017,-1.85069029193426,0.85791326738515,0.715402475395254
-1.68259793367719,1.55393603125968,0.024270484752858,1.45949844307317
0.497222041883749,0.075805397030384,-0.315127689087816,-0.55828216692263
0.161344111241714,-0.202782965600742,0.549970561860831,0.377919753777438
-0.666406406080827,0.276630515963892,-0.267459011222968,-0.629137017934309
0.540299086499802,0.142297817995054,0.136458693208968,-0.462142774480824
-0.311545606117389,-0.426489517078765,-0.301761515244886,-0.0124547133561773
1.03841558051834,0.186188615556236,2.58783115266753,0.104762241466002
0.497222041883749,0.075805397030384,-0.315127689087816,-0.55828216692263
-0.398723689069403,0.0303920347740283,0.226733084594408,0.227539418119404
1.00925153388331,0.631030560653998,0.715924363237396,0.435829547569211
-0.692903249627604,-0.311103147458632,-0.850976372180745,0.30769676803328
0.875189688690127,0.569660708842383,0.0411783792787881,-0.347826652109168
0.285623694638547,0.0035548200013747,0.193778726849696,-0.12293471269572
-0.363711829488115,-0.396971283629612,-0.443328876520961,-0.245945687517315
1.01372051244482,-0.209744258350352,0.769873906544968,-0.0494148897012673
0.307613671231154,0.0349850631371468,0.0444783129179217,-0.442831213566878
0.748253771748475,0.122954854143897,0.600260269800082,-0.176681489445779
-0.253480714970924,-0.0296657249962804,0.202207282896868,-0.272437733618397
-1.52624455893572,-0.956788701076392,1.27182679294782,-2.43508165663435
0.246979964060419,0.0492714443708361,-0.26395961374118,-0.747571058904613
1.25234212302978,-0.221229284943844,1.07305675859904,-0.0179053476160936
0.223143389772902,0.0876378225151941,-0.198501824499109,-0.270282532789962
0.327974859764895,0.0385846008353654,0.0991871751136166,-0.104895227082021
0.246152352052847,0.0539373817106359,-0.0944813405704474,-0.452278142453201
-0.826746820511651,1.04751628828763,0.0163543431301646,-0.48087095381919
0.437631099318114,0.110719930422175,0.137107018593709,-0.416931741136685
-1.39095046494167,0.438659286303164,0.26002137089146,0.703005513901002
0.260445072457853,-0.0167213923564722,-0.0772667260983799,-0.375792720980595
-0.260499342697026,0.409810999684891,-0.196587880481152,0.533020807159856
-0.458013971251963,1.23406262154293,0.408119418882426,-0.0126708105733209
0.499641620690028,0.185331174818275,0.121867509741318,-0.296528547963731
-0.929854384681654,-1.00005192213352,-0.041375063828606,0.764290530962161
0.746382556161348,0.212781190077921,0.0274246050163246,-0.369492118030394
0.29586627483718,-0.0321682089486242,-0.206624311453715,-0.320933063566238
-0.4025070847179,0.46853488620928,0.544376699488778,0.150095186842053
-0.295765245495015,-0.0134907117005698,-0.336701082841624,-0.281246575684129
0.285554282295662,-0.0106101391598324,-0.202884897469051,-0.333949706454671
-0.715342353651322,-0.412757365249417,-0.536845503431741,0.162422885731398
0.755055406299128,0.414889818220202,0.0357071435053751,-0.62549346254229
0.497222041883749,0.075805397030384,-0.315127689087816,-0.55828216692263
0.0846180354618589,-0.063820596187195,-0.287262296165975,-0.440385963550509
0.525848316390485,-0.0467157697999051,-0.064304126837443,0.130656323280579
0.290204458200022,0.329349570287092,0.554295833664705,0.203614386432698
0.191430640428547,-0.142817660470703,0.238799600105775,-0.836831466747376
0.338749047432994,0.0177969235670059,0.0276158430706906,-0.0178150391186879
-0.439795289593285,-0.525709023148987,0.02893272282898,0.352232693153571
-0.522033396401073,0.941440266758252,1.13837022966266,1.16401044986755
-0.534377164762937,-0.287013528882474,0.331582313263503,1.05854169793799
0.13794466975118,-0.255395267484488,0.191848179484672,0.600929093509505
0.687273881072196,0.160344540775428,0.99099971072271,0.0274559876839993
-1.22683868755224,0.576936470470908,0.710690918778047,0.469357458054057
0.247258823430975,-0.0491604991813264,0.00102834471209873,-0.0721900295157402
-0.13757538969201,-0.346970172447481,0.405484962598108,0.444277029072749
1.06134927457058,0.208803306381309,0.546038303902808,-0.640461874347115
0.64313576852121,-0.802807088342253,0.757426855447753,0.537468079793793
0.632332662461652,0.170965830104659,-0.23918633679006,-0.590017594575961
0.445404654042142,-0.00821253732818462,-0.149839433086229,0.31401151570757
-1.06395523363727,-0.467227061301445,-0.0353849765106259,-0.44384525476944
-0.426749605986693,-0.179092335497852,-0.247230618348022,-0.254099681902442
0.274716156399808,0.0922060629174019,-0.0367399869378877,-0.183273392695695
-0.669328344564065,-0.482412186824659,-0.335143559039399,0.147487375554172
0.213000862470102,-0.0405416626309724,0.0270086228722068,-0.295626463517127
-0.496526007085505,-0.443518202926487,-0.358749525504865,-0.376115907440235
-0.294154708626375,-0.294662176768832,0.112873707964169,0.268385884786133
0.244636270100437,-0.486860319051461,0.251981517249795,-0.108606998341028
-0.652704687536125,-0.801534401522147,-0.486390276982271,-0.448290515868764
0.963664146254778,0.282510861701854,0.297183180376277,-0.0551418938667075
-0.54036695024652,-0.0419860357041746,0.280872301168736,1.11639286950161
-0.212605030126707,0.155432002297559,0.181784387409612,-0.179064133413326
-0.391075422869075,0.102070933310147,-0.135209770305578,-0.335887864583186
0.497222041883749,0.075805397030384,-0.315127689087816,-0.55828216692263
0.172613764368109,0.0428087775990665,0.019088040203515,-0.112123280245199
-0.363363682430583,1.42386726743416,-0.589225838487907,0.111320793707023
-0.398723332402562,-0.485439235924059,-0.417067877040132,-0.681728913565731
0.426310431319954,-0.127457059155455,-0.0706847655067328,-0.487896556819105
0.328364875084292,0.0334580261074794,-0.291345314609913,-0.45736388187916
-0.035682121640263,-0.428764448558167,-0.693939083202495,0.00776279300067643
-0.229345207235717,1.45288060617672,-1.11728910038965,0.28928636005783
0.242487952928398,0.501211486248521,-0.170850095513562,-0.177719343101481
-1.15366833108723,-0.189151996810897,-1.3128694873721,0.110612104703709
0.497222041883749,0.075805397030384,-0.315127689087816,-0.55828216692263
-1.19981759294489,-0.97167656841408,-0.616471467048273,-0.727707714595837
-0.694314113906305,0.725222237402944,-0.13266141138854,-0.745775736940603
-1.73489533314501,-0.0639201720727993,-0.410074508631242,0.114716540421078
0.146960791349552,-0.0335336705468438,-0.166242936125568,-0.604611485744072
0.0595760410589336,0.403328230731053,0.216999375603763,-0.921072223319153
0.0960106693834561,-2.19889842845228,0.296142975650092,-1.68913565679317
0.93566164136841,0.367945067372319,0.152303192396534,-0.554194509952057
0.739546787333155,0.21664697192692,0.187670517259373,-0.328717801645343
-0.544027120388169,0.164921404663235,-0.457548929588064,-0.0912351130108446
0.497222041883749,0.075805397030384,-0.315127689087816,-0.55828216692263
0.0835333826286057,-0.0648341996531439,-0.465726800482749,-0.31689090590698
0.471249555245359,0.0693401760277515,-0.333704085851883,-0.545485249773786
0.497222041883749,0.075805397030384,-0.315127689087816,-0.55828216692263
1.12983442937764,0.44484030057455,-0.0327256219359333,-0.963280104767844
0.390475688986115,0.143058686950632,-0.276084516376813,-0.626816859043162
0.106945146644288,-0.132767243412553,0.222812804061892,-0.175397675572477
0.320449396523234,0.0296189026519101,-0.201054290402365,-1.10512845164276
0.828796092839153,0.179029063732831,-0.143699971393336,-0.670922646623375
0.216977424640877,-0.110792347981518,0.0353489216616963,-0.408849224588096
0.425811033142505,0.014682268684126,-0.343702023194892,-0.494866357505095
0.37410731432875,0.0219269237002382,-0.314810247152088,-0.657543361784275
0.499377904838126,0.0620462522115694,-0.31266937023123,-0.559672768167187
0.497222041883749,0.075805397030384,-0.315127689087816,-0.55828216692263
0.767375432809974,0.468412803175797,0.125803466659587,-0.81428701636896
0.497222041883749,0.075805397030384,-0.315127689087816,-0.55828216692263
0.00649117029316794,-0.133510639601239,-0.421831216278337,-0.28072056759718
0.795853202233816,0.1002295749275,-0.273019845557426,-0.706770468596578
-0.0892197985525877,0.686319966729763,1.24342795220669,0.374752426956734
0.497222041883749,0.075805397030384,-0.315127689087816,-0.55828216692263
0.0105010522012922,0.78019767561479,0.950880832476659,-1.38611522095281
0.497222041883749,0.075805397030384,-0.315127689087816,-0.55828216692263
0.678385068557121,0.161479620611056,-0.264746203660491,-0.369368593967261
0.328364875084292,0.0334580261074794,-0.291345314609913,-0.45736388187916
0.50843506114192,0.0319009972766085,-0.220723448589911,-0.465223001576034
-0.0740147481131486,1.19778508586427,-0.134703476102388,-0.594655713802701
0.497222041883749,0.075805397030384,-0.315127689087816,-0.55828216692263
0.603409169222864,0.236416607428009,0.221652648333267,-0.496547285941401
-1.01607217234833,0.465814060748406,0.316379029665214,0.888861720681801
0.552891467580953,0.107317670906089,-0.221895202222014,-0.485483321351755
0.0337700458464567,-0.819727685843563,0.360949475424292,0.578480089166668
-0.74880222509811,-0.444296303724678,0.0298537530849526,-0.96574694184016
0.497222041883749,0.075805397030384,-0.315127689087816,-0.55828216692263
-0.436195436242319,-0.459350261081633,-0.22869766554534,0.220921946247145
0.14076092989378,-0.0273487313076603,0.0328069111216874,-0.169496418721275
1.05386456200608,0.294962548843019,0.92157208025653,-1.42163372720432
0.192758410235761,0.751908680985223,0.110602056850727,0.17356616173648
0.466466671598072,0.374464719237293,0.0412380535752246,-0.33685608735915
0.192417874065495,-0.557417937775119,0.304118680135582,0.268698109621798
-1.08456325075272,-0.407043523459971,-0.159896030520187,-0.843210359727849
-0.963024158854192,0.607496681566477,-0.152565295430199,0.787792120865435
0.617149209935712,0.176097558234864,-0.60869114258784,-0.496237742658431
-0.160978412180182,0.279578706003104,-0.487317147505014,0.451013037116056
-0.82369868377395,0.497502701697146,-1.08433170073946,0.731319094442049
-0.169782698143354,0.758999661766542,-0.111524661481077,1.22565583815101
0.136920349672147,0.142804612721801,0.305931962587291,-0.851372684334793
-0.404323236419646,0.782381251833965,0.952601696657339,-0.578529327989967
0.94355715224351,-0.794070829989925,0.422950191669872,1.49552343805672
0.806099571574155,-0.741509784843628,-0.711507798889048,0.478418833094688
0.497222041883749,0.075805397030384,-0.315127689087816,-0.55828216692263
-0.845071521356532,1.12633773125687,0.240986937898799,0.337754906036296
0.823522386522732,0.524720889360016,-0.288335503106747,-0.556529627848905
0.667795328535158,0.15882255101759,-0.280229831838019,-0.633574045393229
0.497222041883749,0.075805397030384,-0.315127689087816,-0.55828216692263
0.0184361027250517,-0.0874235147769888,-0.463842319152774,-0.230928115727215
0.501912196578136,0.0784225657253771,-0.320496601411652,-0.560299266375093
-1.52064756330052,0.419775738991743,0.567041208281614,0.673650893046325
0.389618719744891,0.898318333781775,0.420635053609667,-0.327849173102909
-0.256159135733613,-0.079343796394465,-0.300929304437826,-0.00543571346037005
1.24298130770767,-0.14077368424403,1.51465396423916,-0.0524592382375355
0.500902676743574,-0.0156648044179887,0.0769785213340087,-1.54768288852471
0.497222041883749,0.075805397030384,-0.315127689087816,-0.55828216692263
0.493335403978403,0.0665266554451059,-0.366434740246292,-0.565949244646041
0.169033974262329,-0.028883801428982,-0.563733222858794,-0.322184341297319
-0.0460425128447418,-0.201994932623906,0.0567025883396937,0.157888504349877
-0.460438026442541,-0.445016541403937,0.55819708477539,1.2760758146601
0.106797996989016,1.31122084168596,-0.292599817529502,0.412529505739641
-0.341753847462507,-0.0513514469393389,-0.292255087150955,-0.000343252266292921
0.497077100362434,0.0739528619622926,-0.318283903400235,-0.571709175481493
-0.0182635827935041,-0.9282860630939,-2.43921039247502,1.16206196031764
-0.413314414793554,-0.280399142992661,0.0494547316037277,0.265661990839598
1.08146781942044,-1.01820925154941,0.844289116017001,0.249553608617154
0.520207151346558,0.0743073323414616,-0.4159451655662,-0.580637595713351
0.875695501177573,-0.282482589903368,0.287227143705515,0.17932022710145
-0.312769960033794,1.15939062882784,0.757115057048517,0.917184299293364
-0.0402957931954301,1.06959866457684,1.52124596791824,0.684386608844124
0.463376838685963,-0.0840865704710512,-0.237137239283195,-0.421920973665194
0.218464303139771,-0.303128586980518,0.0167087565455645,-1.56105730209856
-0.519677005914627,-0.298332029586693,0.085670050292445,0.488621753973398
-0.519177191696573,-0.5972880942372,-0.107906184461451,0.46773947635376
0.657314119643341,0.59105566021884,1.6398821797507,0.376738648637797
0.568669880636405,0.274082415238036,0.581370520788839,-0.266417593089163
0.209068364282201,0.776408010967514,0.0817254263412534,-0.586256734822596
-0.193631110847916,-0.179942289853301,-0.131557920443219,1.02612693075663
0.871982916713428,-0.0016728757942828,0.427873838447013,-0.432925549712237
-0.0478048181034861,-0.261911403685632,0.420183909747373,0.719052383090603
1.80675661007431,0.881745713194468,0.394458436858832,-1.48635939477203
1.39098503289088,-0.364718732928016,0.914771891691525,-1.57716355867443
-0.912703692744778,1.34633644007233,1.80464667528484,0.81659615358558
